event_name,radius_name,radius_km,f_klein_hz,f_gw_hz,snr_original,snr_klein,resonance_factor,improvement_ratio,ligo_optimal_range,ligo_marginal_range,mass_1,mass_2,distance_mpc,gps_time
GW231008_142521,Klein_Empirical_8400km,8400.0,5.680172808615407,61.82658416816088,9.3,11.161713129120052,1.2001842074322635,1.2001842074322635,False,False,46.0,25.1,2800.0,1380810339.8
GW231005_144455,Klein_Empirical_8400km,8400.0,5.680172808615407,,7.3,7.3,1.0,1.0,False,False,,,,1380552313.4
GW231005_091549,Klein_Empirical_8400km,8400.0,5.680172808615407,87.74191884942591,11.0,13.200948606231872,1.2000862369301701,1.2000862369301701,False,False,28.5,21.6,3700.0,1380532567.5
GW231005_021030,Klein_Empirical_8400km,8400.0,5.680172808615407,32.80500100265849,10.4,12.488205490448925,1.2007889894662427,1.2007889894662427,False,False,85.0,49.0,6100.0,1380507049.0
GW231004_232346,Klein_Empirical_8400km,8400.0,5.680172808615407,43.95870134356238,8.9,10.683526789338586,1.2003962684650096,1.2003962684650096,False,False,66.0,34.0,4200.0,1380497044.3
GW231002_143916,Klein_Empirical_8400km,8400.0,5.680172808615407,,9.4,9.4,1.0,1.0,False,False,,,,1380292774.7
GW231001_140220,Klein_Empirical_8400km,8400.0,5.680172808615407,37.57153960988238,11.5,13.806564617512118,1.2005708363054015,1.2005708363054015,False,False,77.0,40.0,4200.0,1380204158.7
GW230930_110730,Klein_Empirical_8400km,8400.0,5.680172808615407,74.88705509976556,9.0,10.80109121489831,1.2001212460998123,1.2001212460998123,False,False,34.1,24.6,4900.0,1380107268.4
GW230928_215827,Klein_Empirical_8400km,8400.0,5.680172808615407,51.71611922772045,10.5,12.60287689914633,1.2002739903948885,1.2002739903948885,False,False,55.0,30.0,4700.0,1379973525.1
GW230927_153832,Klein_Empirical_8400km,8400.0,5.680172808615407,114.17844504821399,20.3,24.361001461117763,1.2000493330599882,1.2000493330599882,False,False,21.9,16.6,1150.0,1379864330.9
GW230927_043729,Klein_Empirical_8400km,8400.0,5.680172808615407,70.55971323204234,12.1,14.521669291398819,1.2001379579668445,1.2001379579668445,False,False,34.9,27.4,3200.0,1379824667.1
GW230925_143957,Klein_Empirical_8400km,8400.0,5.680172808615407,,8.0,8.0,1.0,1.0,False,False,,,,1379688015.5
GW230924_124453,Klein_Empirical_8400km,8400.0,5.680172808615407,84.69884651938801,13.5,16.201255588871792,1.2000930065830957,1.2000930065830957,False,False,28.7,23.2,2360.0,1379594711.8
GW230922_040658,Klein_Empirical_8400km,8400.0,5.680172808615407,34.61315066422235,12.5,15.008668660435642,1.2006934928348514,1.2006934928348514,False,False,76.0,51.0,6400.0,1379390836.1
GW230922_020344,Klein_Empirical_8400km,8400.0,5.680172808615407,63.61606562020605,13.4,16.082318265909112,1.2001730049185904,1.2001730049185904,False,False,39.8,29.3,1550.0,1379383442.9
