ell,c_ell_tt_standard,c_ell_tt_klein,c_ell_eb_klein,klein_enhancement,parity_violation,klein_multipole,klein_window
986,1014.264539020754,1014.264539020754,0.0,0.0,0.0,1.4810502488509167e+23,0.0
987,1012.5840722477656,1012.5840722477656,0.0,0.0,0.0,1.4810502488509167e+23,0.0
988,1010.9066839125571,1010.9066839125571,0.0,0.0,0.0,1.4810502488509167e+23,0.0
989,1009.2323659278476,1009.2323659278476,0.0,0.0,0.0,1.4810502488509167e+23,0.0
990,1007.5611102385177,1007.5611102385177,0.0,0.0,0.0,1.4810502488509167e+23,0.0
991,1005.892908821447,1005.892908821447,0.0,0.0,0.0,1.4810502488509167e+23,0.0
992,1004.22775368535,1004.22775368535,0.0,0.0,0.0,1.4810502488509167e+23,0.0
993,1002.565636870614,1002.565636870614,0.0,0.0,0.0,1.4810502488509167e+23,0.0
994,1000.9065504491379,1000.9065504491379,0.0,0.0,0.0,1.4810502488509167e+23,0.0
995,999.2504865241732,999.2504865241732,0.0,0.0,0.0,1.4810502488509167e+23,0.0
996,997.5974372301624,997.5974372301624,0.0,0.0,0.0,1.4810502488509167e+23,0.0
997,995.9473947325837,995.9473947325837,0.0,0.0,0.0,1.4810502488509167e+23,0.0
998,994.3003512277909,994.3003512277909,0.0,0.0,0.0,1.4810502488509167e+23,0.0
999,992.6562989428587,992.6562989428587,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1000,991.0152301354273,991.0152301354273,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1001,989.377137093547,989.377137093547,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1002,987.7420121355253,987.7420121355253,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1003,986.1098476097739,986.1098476097739,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1004,984.4806358946566,984.4806358946566,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1005,982.8543693983396,982.8543693983396,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1006,981.231040558641,981.231040558641,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1007,979.6106418428802,979.6106418428802,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1008,977.9931657477326,977.9931657477326,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1009,976.3786047990801,976.3786047990801,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1010,974.7669515518654,974.7669515518654,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1011,973.1581985899461,973.1581985899461,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1012,971.552338525951,971.552338525951,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1013,969.9493640011347,969.9493640011347,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1014,968.3492676852359,968.3492676852359,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1015,966.7520422763347,966.7520422763347,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1016,965.1576805007113,965.1576805007113,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1017,963.5661751127052,963.5661751127052,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1018,961.9775188945769,961.9775188945769,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1019,960.3917046563668,960.3917046563668,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1020,958.808725235759,958.808725235759,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1021,957.2285734979436,957.2285734979436,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1022,955.6512423354799,955.6512423354799,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1023,954.0767246681609,954.0767246681609,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1024,952.5050134428794,952.5050134428794,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1025,950.9361016334923,950.9361016334923,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1026,949.3699822406885,949.3699822406885,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1027,947.8066482918565,947.8066482918565,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1028,946.2460928409517,946.2460928409517,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1029,944.6883089683665,944.6883089683665,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1030,943.1332897808,943.1332897808,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1031,941.5810284111274,941.5810284111274,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1032,940.0315180182731,940.0315180182731,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1033,938.4847517870808,938.4847517870808,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1034,936.9407229281885,936.9407229281885,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1035,935.3994246779008,935.3994246779008,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1036,933.8608502980624,933.8608502980624,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1037,932.3249930759348,932.3249930759348,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1038,930.7918463240709,930.7918463240709,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1039,929.2614033801921,929.2614033801921,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1040,927.7336576070644,927.7336576070644,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1041,926.208602392378,926.208602392378,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1042,924.686231148624,924.686231148624,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1043,923.1665373129745,923.1665373129745,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1044,921.6495143471635,921.6495143471635,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1045,920.1351557373654,920.1351557373654,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1046,918.6234549940781,918.6234549940781,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1047,917.1144056520045,917.1144056520045,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1048,915.6080012699347,915.6080012699347,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1049,914.10423543063,914.10423543063,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1050,912.6031017407064,912.6031017407064,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1051,911.1045938305197,911.1045938305197,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1052,909.6087053540506,909.6087053540506,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1053,908.1154299887908,908.1154299887908,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1054,906.6247614356292,906.6247614356292,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1055,905.1366934187403,905.1366934187403,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1056,903.6512196854699,903.6512196854699,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1057,902.1683340062265,902.1683340062265,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1058,900.6880301743686,900.6880301743686,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1059,899.2103020060947,899.2103020060947,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1060,897.7351433403339,897.7351433403339,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1061,896.2625480386378,896.2625480386378,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1062,894.7925099850704,894.7925099850704,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1063,893.3250230861023,893.3250230861023,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1064,891.8600812705023,891.8600812705023,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1065,890.3976784892304,890.3976784892304,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1066,888.9378087153342,888.9378087153342,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1067,887.4804659438414,887.4804659438414,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1068,886.0256441916556,886.0256441916556,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1069,884.5733374974523,884.5733374974523,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1070,883.123539921576,883.123539921576,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1071,881.6762455459358,881.6762455459358,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1072,880.2314484739042,880.2314484739042,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1073,878.789142830215,878.789142830215,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1074,877.3493227608616,877.3493227608616,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1075,875.9119824329968,875.9119824329968,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1076,874.4771160348322,874.4771160348322,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1077,873.0447177755386,873.0447177755386,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1078,871.6147818851483,871.6147818851483,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1079,870.187302614455,870.187302614455,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1080,868.7622742349158,868.7622742349158,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1081,867.3396910385555,867.3396910385555,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1082,865.9195473378684,865.9195473378684,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1083,864.5018374657217,864.5018374657217,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1084,863.0865557752611,863.0865557752611,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1085,861.6736966398147,861.6736966398147,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1086,860.2632544527978,860.2632544527978,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1087,858.8552236276206,858.8552236276206,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1088,857.449598597591,857.449598597591,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1089,856.046373815826,856.046373815826,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1090,854.6455437551555,854.6455437551555,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1091,853.2471029080307,853.2471029080307,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1092,851.8510457864346,851.8510457864346,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1093,850.4573669217889,850.4573669217889,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1094,849.0660608648634,849.0660608648634,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1095,847.6771221856867,847.6771221856867,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1096,846.2905454734563,846.2905454734563,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1097,844.9063253364492,844.9063253364492,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1098,843.5244564019331,843.5244564019331,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1099,842.1449333160796,842.1449333160796,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1100,840.767750743874,840.767750743874,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1101,839.3929033690305,839.3929033690305,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1102,838.0203858939044,838.0203858939044,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1103,836.6501930394055,836.6501930394055,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1104,835.282319544913,835.282319544913,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1105,833.91676016819,833.91676016819,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1106,832.5535096852983,832.5535096852983,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1107,831.1925628905141,831.1925628905141,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1108,829.8339145962447,829.8339145962447,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1109,828.4775596329437,828.4775596329437,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1110,827.1234928490292,827.1234928490292,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1111,825.771709110801,825.771709110801,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1112,824.4222033023576,824.4222033023576,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1113,823.0749703255154,823.0749703255154,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1114,821.730005099727,821.730005099727,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1115,820.3873025620009,820.3873025620009,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1116,819.0468576668201,819.0468576668201,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1117,817.7086653860626,817.7086653860626,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1118,816.3727207089231,816.3727207089231,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1119,815.0390186418322,815.0390186418322,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1120,813.7075542083778,813.7075542083778,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1121,812.3783224492281,812.3783224492281,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1122,811.051318422053,811.051318422053,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1123,809.7265372014465,809.7265372014465,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1124,808.4039738788499,808.4039738788499,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1125,807.0836235624759,807.0836235624759,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1126,805.7654813772309,805.7654813772309,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1127,804.4495424646403,804.4495424646403,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1128,803.1358019827735,803.1358019827735,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1129,801.8242551061677,801.8242551061677,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1130,800.5148970257542,800.5148970257542,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1131,799.2077229487843,799.2077229487843,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1132,797.9027280987546,797.9027280987546,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1133,796.5999077153349,796.5999077153349,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1134,795.299257054294,795.299257054294,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1135,794.000771387428,794.000771387428,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1136,792.7044460024878,792.7044460024878,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1137,791.4102762031065,791.4102762031065,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1138,790.1182573087292,790.1182573087292,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1139,788.8283846545414,788.8283846545414,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1140,787.5406535913979,787.5406535913979,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1141,786.2550594857524,786.2550594857524,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1142,784.9715977195889,784.9715977195889,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1143,783.6902636903499,783.6902636903499,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1144,782.4110528108691,782.4110528108691,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1145,781.1339605093021,781.1339605093021,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1146,779.8589822290569,779.8589822290569,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1147,778.5861134287267,778.5861134287267,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1148,777.3153495820219,777.3153495820219,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1149,776.046686177702,776.046686177702,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1150,774.7801187195107,774.7801187195107,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1151,773.5156427261059,773.5156427261059,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1152,772.2532537309959,772.2532537309959,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1153,770.9929472824725,770.9929472824725,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1154,769.7347189435452,769.7347189435452,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1155,768.4785642918755,768.4785642918755,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1156,767.2244789197131,767.2244789197131,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1157,765.9724584338303,765.9724584338303,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1158,764.7224984554574,764.7224984554574,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1159,763.4745946202198,763.4745946202198,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1160,762.2287425780735,762.2287425780735,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1161,760.9849379932414,760.9849379932414,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1162,759.7431765441518,759.7431765441518,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1163,758.5034539233741,758.5034539233741,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1164,757.2657658375575,757.2657658375575,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1165,756.0301080073685,756.0301080073685,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1166,754.7964761674295,754.7964761674295,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1167,753.5648660662565,753.5648660662565,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1168,752.3352734662,752.3352734662,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1169,751.1076941433817,751.1076941433817,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1170,749.882123887636,749.882123887636,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1171,748.6585585024492,748.6585585024492,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1172,747.4369938048995,747.4369938048995,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1173,746.2174256255981,746.2174256255981,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1174,744.999849808629,744.999849808629,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1175,743.784262211491,743.784262211491,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1176,742.5706587050383,742.5706587050383,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1177,741.3590351734236,741.3590351734236,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1178,740.1493875140383,740.1493875140383,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1179,738.9417116374555,738.9417116374555,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1180,737.736003467374,737.736003467374,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1181,736.5322589405584,736.5322589405584,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1182,735.3304740067848,735.3304740067848,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1183,734.130644628783,734.130644628783,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1184,732.9327667821801,732.9327667821801,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1185,731.7368364554455,731.7368364554455,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1186,730.5428496498345,730.5428496498345,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1187,729.3508023793331,729.3508023793331,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1188,728.1606906706028,728.1606906706028,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1189,726.9725105629259,726.9725105629259,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1190,725.7862581081506,725.7862581081506,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1191,724.6019293706378,724.6019293706378,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1192,723.4195204272057,723.4195204272057,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1193,722.2390273670767,722.2390273670767,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1194,721.060446291824,721.060446291824,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1195,719.8837733153188,719.8837733153188,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1196,718.7090045636762,718.7090045636762,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1197,717.536136175204,717.536136175204,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1198,716.3651643003489,716.3651643003489,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1199,715.196085101646,715.196085101646,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1200,714.0288947536652,714.0288947536652,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1201,712.863589442961,712.863589442961,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1202,711.7001653680203,711.7001653680203,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1203,710.538618739212,710.538618739212,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1204,709.3789457787353,709.3789457787353,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1205,708.2211427205701,708.2211427205701,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1206,707.0652058104267,707.0652058104267,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1207,705.9111313056937,705.9111313056937,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1208,704.7589154753916,704.7589154753916,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1209,703.6085546001206,703.6085546001206,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1210,702.4600449720117,702.4600449720117,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1211,701.3133828946792,701.3133828946792,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1212,700.1685646831696,700.1685646831696,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1213,699.0255866639151,699.0255866639151,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1214,697.8844451746838,697.8844451746838,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1215,696.7451365645321,696.7451365645321,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1216,695.6076571937572,695.6076571937572,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1217,694.4720034338493,694.4720034338493,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1218,693.3381716674437,693.3381716674437,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1219,692.2061582882742,692.2061582882742,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1220,691.0759597011264,691.0759597011264,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1221,689.9475723217901,689.9475723217901,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1222,688.8209925770142,688.8209925770142,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1223,687.696216904459,687.696216904459,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1224,686.5732417526516,686.5732417526516,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1225,685.4520635809389,685.4520635809389,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1226,684.3326788594433,684.3326788594433,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1227,683.2150840690164,683.2150840690164,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1228,682.0992757011942,682.0992757011942,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1229,680.9852502581526,680.9852502581526,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1230,679.8730042526628,679.8730042526628,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1231,678.7625342080455,678.7625342080455,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1232,677.6538366581292,677.6538366581292,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1233,676.5469081472035,676.5469081472035,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1234,675.4417452299776,675.4417452299776,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1235,674.3383444715355,674.3383444715355,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1236,673.2367024472927,673.2367024472927,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1237,672.1368157429534,672.1368157429534,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1238,671.0386809544684,671.0386809544684,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1239,669.9422946879904,669.9422946879904,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1240,668.8476535598329,668.8476535598329,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1241,667.7547541964282,667.7547541964282,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1242,666.6635932342841,666.6635932342841,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1243,665.5741673199433,665.5741673199433,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1244,664.4864731099408,664.4864731099408,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1245,663.400507270763,663.400507270763,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1246,662.3162664788057,662.3162664788057,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1247,661.2337474203347,661.2337474203347,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1248,660.1529467914424,660.1529467914424,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1249,659.0738612980093,659.0738612980093,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1250,657.9964876556633,657.9964876556633,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1251,656.9208225897377,656.9208225897377,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1252,655.8468628352331,655.8468628352331,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1253,654.7746051367769,654.7746051367769,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1254,653.7040462485833,653.7040462485833,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1255,652.6351829344136,652.6351829344136,0.0,0.0,0.0,1.4810502488509167e+23,0.0
