name,ra,dec,theta_arcmin,snr,redshift,mass_m500_1e14,distance_mpc,radius_mpc,radius_m,mass_kg,curvature_4d,curvature_ratio,phi5_amplitude,grav_modification
PSZ2 G164.85-16.55,60.7550608,30.321771,9.306624,5.01165,,,1000.0,2.707187184085412,8.354379650087581e+22,7.591874356825808e+44,9.667837364505883e-52,0.10862738611804362,0.03246063863407145,1.0820212878023816e-07
PSZ2 G165.06+54.13,155.9403903,49.1327314,1.38319,11.16648,4.94346,0.27706,21186.257142857143,8.524368131611235,2.6306200054152272e+23,5.510723399999999e+43,2.2477975976483495e-54,0.00025256152782565726,7.576845673667478e-05,2.525615224555826e-10
PSZ2 G165.12+14.05,93.1423246,48.6259389,4.815205,5.44073,2.367529,0.240022,10146.552857142859,14.212138155633523,4.3858658348285055e+23,4.774037579999999e+43,4.201871353052377e-55,4.7212037674745805e-05,1.416361129190029e-05,4.721203763966763e-11
PSZ2 G165.39+09.22,86.9938492,46.144236,5.11831,5.59977,,,1000.0,1.4888560272958493,4.594609700234991e+22,8.96671148870451e+44,6.864521444538595e-51,0.7712945443301792,0.19430447241902088,6.476815747300696e-07
PSZ2 G165.41+25.93,110.9884291,52.1545359,2.428267,4.51182,,,1000.0,0.7063542377920857,2.1798091778263767e+22,6.484933985434761e+44,4.649144817696695e-50,5.223758222131118,0.29998258835091074,9.999419611697024e-07
PSZ2 G165.46+66.15,170.9185681,43.0135044,3.839952,5.4742,3.699136,0.412152,15853.44,17.708241093331054,5.4647632014019633e+23,8.197703279999999e+43,3.729933563869097e-55,4.190936588616963e-05,1.257280975848995e-05,4.1909365861633166e-11
PSZ2 G165.68+44.01,140.5859413,51.8876239,2.428748,4.96161,3.755907,0.463057,16096.744285714287,11.372255752716036,3.509478125288169e+23,9.21020373e+43,1.5822115950256084e-54,0.00017777658371074252,5.333297455136851e-05,1.7777658183789505e-10
PSZ2 G165.76+31.15,119.5415431,52.5986077,2.428869,4.53354,4.432208,0.641108,18995.177142857145,13.420650207246037,4.1416126539561276e+23,1.275163812e+44,1.332847580596288e-54,0.0001497581551231784,4.4927446201083344e-05,1.4975815400361115e-10
PSZ2 G165.95+41.01,135.7226865,52.2020525,2.428657,5.38213,1.785652,0.251804,7652.794285714285,5.406451856637556,1.66843104295835e+23,5.008381559999999e+43,8.007474565633271e-54,0.0008997162433295809,0.000269914800167829,8.997160005594299e-10
PSZ2 G166.09+43.38,139.4836477,51.7220555,1.405537,12.36306,6.847479,0.33623,29346.338571428572,11.998372022978298,3.702697606291103e+23,6.687614699999999e+43,9.78226566293594e-55,0.00010991309733635888,3.2973929068122874e-05,1.0991309689374292e-10
PSZ2 G166.27-25.02,55.4345916,23.1834587,1.550109,8.08967,,,1000.0,0.450908430246613,1.3915034157410477e+22,1.5569480458404604e+45,4.290858922957821e-49,48.211898010762035,0.3,1e-06
PSZ2 G166.27-24.71,55.6607979,23.4114979,2.149667,9.57528,,,1000.0,0.6253127828578158,1.9297152478992197e+22,2.0049573358579476e+45,2.0718027031403426e-49,23.278682057756658,0.3,1e-06
PSZ2 G166.56-17.69,61.1943292,28.3606005,13.786897,4.76321,,,1000.0,4.010445771388811,1.2376235650505872e+23,7.034407213361559e+44,2.7554005505216487e-52,0.030959556747434253,0.009284900706089247,3.094966902029749e-08
PSZ2 G166.62+42.13,137.3948493,51.548926,1.632881,7.9612,5.335297,0.391754,22865.55857142857,10.860816294839474,3.3516479085874616e+23,7.79198706e+43,1.536724442712023e-54,0.00017266566772045202,5.1799699801359984e-05,1.7266566600453326e-10
PSZ2 G167.43-53.67,37.3960557,0.4950833,4.498715,4.649,,,1000.0,1.3086231476476116,4.03841103364053e+22,6.782928375714152e+44,7.647308617081298e-51,0.8592481592226178,0.20876103075646174,6.958701025215391e-07
PSZ2 G167.44-38.06,47.3017385,12.61986,2.366603,7.65663,,,1000.0,0.6884169072929227,2.1244545759059594e+22,1.433621161498374e+45,1.110235217324602e-49,12.474553003647213,0.29999999999123217,9.99999999970774e-07
PSZ2 G167.63-43.99,43.5900834,7.9529478,2.428658,4.8751,,,1000.0,0.706467975081674,2.180160171102046e+22,7.283719368826385e+44,5.21928420369191e-50,5.864364273811135,0.2999951646750831,9.99983882250277e-07
PSZ2 G167.66-65.59,29.9775538,-8.8588899,2.428909,6.71783,7.204626,0.610353,30876.968571428577,21.815843881582907,6.732369421856485e+23,1.213992117e+44,2.9541666814426927e-55,3.319288406115385e-05,9.95786521468907e-06,3.319288404896357e-11
PSZ2 G167.67+17.63,99.5265101,47.7826628,2.367345,12.08969,6.652367,0.33119,28510.144285714283,19.633018958128073,6.058749650478323e+23,6.5873691e+43,2.1993073242907252e-55,2.4711318250457584e-05,7.41339547362828e-06,2.47113182454276e-11
PSZ2 G167.98-59.95,33.6842156,-4.5856181,2.428781,6.96901,4.306384,0.376459,18455.93142857143,13.039184843967485,4.023892442848366e+23,7.487769509999999e+43,8.533679375662245e-55,9.588403792878927e-05,2.8765211290483404e-05,9.588403763494468e-11
PSZ2 G168.33+69.73,174.0505436,40.1032116,2.428572,5.60437,4.792877,0.505692,20540.901428571426,14.51097517947732,4.478086940386701e+23,1.005821388e+44,8.31699132772778e-55,9.344934076098629e-05,2.8034802146688637e-05,9.344934048896213e-11
PSZ2 G169.62+33.84,124.1776035,49.5502232,2.428831,5.79713,5.915491,0.59464,25352.104285714286,17.911725589466876,5.527558516909478e+23,1.1827389599999999e+44,5.2001012713652166e-55,5.842810417264288e-05,1.7528431231846424e-05,5.842810410615475e-11
PSZ2 G170.22+09.74,90.8394434,42.2322902,0.279728,16.25402,10.759314,0.451077,46111.34571428571,3.752060688001336,1.1578859283172123e+23,8.971921529999999e+43,4.291519435867188e-53,0.004821931950412571,0.0014465683737406906,4.821894579135635e-09
PSZ2 G170.26+73.90,178.0167307,37.2536571,3.840415,5.61329,3.123689,0.305979,13387.238571428572,14.955305101356798,4.615207154278708e+23,6.085922309999999e+43,4.597013210957299e-55,5.165183383098089e-05,1.549555013551401e-05,5.1651833785046703e-11
PSZ2 G170.98+39.45,132.7602068,48.510419,2.428244,7.18354,8.076048,0.648098,34611.63428571428,24.447842987949315,7.544604346081159e+23,1.2890669219999998e+44,2.2288918761705892e-55,2.5043728945736957e-05,7.513118682150374e-06,2.5043728940501246e-11
PSZ2 G171.08-80.38,20.4903197,-20.5159981,6.920296,4.89657,,,1000.0,2.013032506876558,6.212218316221058e+22,7.33188869001123e+44,2.270903496986094e-51,0.25515769629057233,0.07492824416467964,2.4976081388226546e-07
PSZ2 G171.22-26.03,58.1852448,19.3907183,4.445786,4.81367,,,1000.0,1.2932267256511438,3.99089767535943e+22,7.14648329521991e+44,8.34840577239552e-51,0.9380231204938787,0.22029379747403602,7.343126582467867e-07
PSZ2 G171.48+16.17,99.5213658,43.8494544,2.42888,4.75482,,,1000.0,0.7065325522639978,2.180359456286697e+22,7.015829611358647e+44,5.025944461256439e-50,5.647128608153301,0.299992533582689,9.999751119422966e-07
PSZ2 G171.79-42.08,47.1661112,7.4091582,2.428366,5.84199,,,1000.0,0.7063830357247437,2.1798980482465593e+22,9.554745545176075e+44,6.84910025638717e-50,7.695618265603562,0.2999998758856305,9.99999586285435e-07
PSZ2 G171.98-40.66,48.2465023,8.3562869,2.428908,13.39432,10.710258,0.493136,45901.10571428571,32.430999230585535,1.0008206362558697e+24,9.80847504e+43,7.265335627100841e-56,8.163298457416675e-06,2.4489895371706024e-06,8.163298457235342e-12
PSZ2 G172.63+35.15,126.3698537,47.1532436,2.4288,7.44124,3.901607,0.328528,16721.172857142854,11.81366381624309,3.6456966536926175e+23,6.53442192e+43,1.0013560575549766e-54,0.00011251191657921084,3.375357483133519e-05,1.1251191610445063e-10
PSZ2 G172.74+65.30,167.9028845,40.8573534,3.162908,7.46362,2.453959,0.20837,10516.967142857142,9.676163408709941,2.986064027927888e+23,4.1444793e+43,1.1558342858587485e-54,0.00012986902088300546,3.896070604586503e-05,1.2986902015288344e-10
PSZ2 G172.93+21.34,106.9429565,44.3317616,2.320086,6.34719,6.121144,0.604067,26233.474285714285,17.704595620272716,5.46363820841616e+23,1.201489263e+44,5.470122333392222e-55,6.146204868980025e-05,1.8438614583722274e-05,6.146204861240758e-11
PSZ2 G172.98-53.55,39.9650513,-1.568082,2.436843,7.6157,7.645354,0.556005,32765.80285714286,23.226003151354156,7.167544572507893e+23,1.105893945e+44,2.2301045226077174e-55,2.5057354186603563e-05,7.51720625440779e-06,2.50573541813593e-11
PSZ2 G173.07-36.15,52.0191623,11.0394011,3.813389,4.58081,,,1000.0,1.1092698951555673,3.423206896450081e+22,6.6342423146930586e+44,1.2280465519795947e-50,1.3798275864939267,0.26427379635350035,8.809126545116679e-07
PSZ2 G173.76+22.92,109.3682496,44.0576724,5.402469,5.80347,,,1000.0,1.571514529782092,4.8496938389075365e+22,9.46040061278858e+44,6.158706466704382e-51,0.6919894906409417,0.17977756913133738,5.992585637711246e-07
PSZ2 G173.90-51.89,41.5114915,-0.7433555,2.428045,4.56346,3.739316,0.486264,16025.640000000001,11.318743836654226,3.4929643479914946e+23,9.67179096e+43,1.6851842363796275e-54,0.0001893465434134413,5.680396234518502e-05,1.8934654115061673e-10
PSZ2 G174.40-57.33,37.9300741,-4.8611522,3.832689,5.03756,3.961237,0.486325,16976.73,18.927085287353314,5.840898519677233e+23,9.67300425e+43,3.604502585572752e-55,4.050002905137924e-05,1.2150008708770745e-05,4.050002902923581e-11
PSZ2 G174.96+23.37,110.3820433,43.1180931,3.783077,4.67074,3.435465,0.438777,14723.42142857143,16.202425798517382,5.0000686014224644e+23,8.727274529999999e+43,5.1841038638543266e-55,5.824835802083513e-05,1.7474507386487618e-05,5.824835795495872e-11
PSZ2 G175.60+35.47,127.0827927,44.7548964,2.868203,4.91371,3.075884,0.389131,13182.359999999999,10.99839139415348,3.3941035842357636e+23,7.73981559e+43,1.4698678183080766e-54,0.00016515368745034567,4.954610578463479e-05,1.6515368594878262e-10
PSZ2 G175.69-85.98,16.375976,-24.6548418,1.866327,8.76824,5.672555,0.356376,24310.95,13.198232855961693,4.072974659349779e+23,7.08831864e+43,7.78988512275104e-55,8.752679913203415e-05,2.6258039672556484e-05,8.75267989085216e-11
PSZ2 G175.89+24.24,111.8374835,42.5296611,5.788501,5.2799,3.544395,0.497729,15190.264285714286,25.57746857778145,7.893206803103356e+23,9.899829809999999e+43,1.494824575894989e-55,1.679578175162909e-05,5.038734525014921e-06,1.6795781750049733e-11
PSZ2 G176.07-26.95,60.6378749,15.6137181,3.710506,4.90599,,,1000.0,1.079342443583412,3.3308507808984096e+22,7.35305644567161e+44,1.4774925978023394e-50,1.6601040424745386,0.279069358705401,9.3023119568467e-07
PSZ2 G176.25-52.57,42.0559802,-2.2374019,1.716854,8.25116,6.065901,0.444711,25996.718571428573,12.983088412891009,4.006581084218166e+23,8.84530179e+43,1.0212070196022654e-54,0.00011474236175306352,3.442270837485145e-05,1.1474236124950482e-10
PSZ2 G176.27+37.54,130.0378194,44.3617524,2.428911,4.6539,6.143406,0.787933,26328.882857142853,18.602450224925644,5.740716139412054e+23,1.567198737e+44,6.1510435180932224e-55,6.911284851790137e-05,2.0733854522358062e-05,6.91128484078602e-11
PSZ2 G176.27-35.04,54.6847579,9.9712357,3.035844,8.06102,2.269227,0.15468,9725.25857142857,8.588290485334007,2.6503464437740746e+23,3.0765852000000004e+43,1.2271112865817056e-54,0.00013787767264962982,4.136330153278001e-05,1.3787767177593336e-10
PSZ2 G177.03+32.64,123.3525928,43.2650973,3.618939,4.93329,,,1000.0,1.0527066829805178,3.2486528236778783e+22,7.414517264314582e+44,1.6058165177175913e-50,1.8042882221545968,0.28417448871898005,9.472482957299335e-07
PSZ2 G178.00+42.32,136.6840298,43.1361199,2.428612,4.79549,3.973574,0.523047,17029.602857142858,12.030641176240014,3.7126558669876684e+23,1.040340483e+44,1.5095390678773924e-54,0.00016961113122217892,5.088333887871747e-05,1.696111295957249e-10
PSZ2 G178.94+56.00,154.9481106,41.0097985,2.428135,4.9681,2.231196,0.273933,9562.268571428573,6.753981763579477,2.0842787722406268e+23,5.44852737e+43,4.4682212122877815e-54,0.0005020473272233462,0.000150614185512826,5.020472850427533e-10
PSZ2 G179.09+60.12,160.1863687,39.9591794,2.229483,7.50829,3.839041,0.313273,16453.032857142858,10.670290599986775,3.292851679155919e+23,6.23099997e+43,1.2958782094539689e-54,0.00014560429319707515,4.3681287650432564e-05,1.4560429216810855e-10
PSZ2 G179.33-22.22,66.3755343,16.4646611,2.428019,5.01848,,,1000.0,0.7062820975163366,2.179586552935415e+22,7.607399233157845e+44,5.455528064443866e-50,6.129806813981872,0.2999971564121938,9.999905213739794e-07
PSZ2 G179.45-43.92,49.8117183,2.1336763,2.4289,4.53719,,,1000.0,0.7065383700281711,2.180377409906936e+22,6.539708057917838e+44,4.684748545935558e-50,5.263762411163548,0.29998392712090394,9.999464237363464e-07
PSZ2 G180.25+21.03,109.3671738,37.7433351,2.354578,12.77334,11.487184,0.534724,49230.788571428566,33.71910132475222,1.0405714668818537e+24,1.0635660359999999e+44,7.009251868617522e-56,7.875563897323057e-06,2.3626691691480695e-06,7.875563897160232e-12
PSZ2 G180.27-29.53,61.1506902,11.1336698,2.362719,7.05888,7.705027,0.661109,33021.544285714284,22.69528132678142,7.003763817444747e+23,1.3149458009999998e+44,2.8420801478285767e-55,3.193348480706266e-05,9.58004543886239e-06,3.1933484796207967e-11
PSZ2 G180.60+76.65,179.3109716,33.6109709,2.428843,10.99544,6.299809,0.346056,26999.181428571428,19.07550997525702,5.886702378364317e+23,6.883053839999998e+43,2.5054623125717293e-55,2.8151261939008192e-05,8.445378579471489e-06,2.8151261931571632e-11
PSZ2 G180.74-85.21,17.3079106,-24.510787,2.428712,5.16763,,,1000.0,0.7064836830449419,2.180208645876691e+22,7.949046327765149e+44,5.695656647123871e-50,6.39961421025154,0.2999983422624504,9.999944742081681e-07
PSZ2 G180.88+31.04,121.9739461,39.7754974,2.428136,5.46934,5.988849,0.682141,25666.495714285713,18.12865996045222,5.594504463795556e+23,1.3567784489999999e+44,5.753697270389147e-55,6.46482839369567e-05,1.9394485154067905e-05,6.464828384689301e-11
PSZ2 G181.06+48.47,144.8500768,40.7575713,3.278998,5.20047,4.231924,0.481598,18136.817142857144,17.299292560811683,5.3385616842664857e+23,9.57898422e+43,4.674870746142821e-55,5.252663759711034e-05,1.5757991264640753e-05,5.252663754880251e-11
PSZ2 G181.44-44.76,50.1263453,0.5114656,5.212406,4.63593,5.136061,0.692383,22011.69,33.37472847074854,1.0299441206073001e+24,1.377149787e+44,9.359726020752627e-56,1.051654609073329e-05,3.154963827103676e-06,1.0516546090345587e-11
PSZ2 G181.71-68.65,31.6489965,-14.880019,2.428823,6.46503,3.967463,0.38008,17003.412857142856,12.013182755894105,3.707268198468921e+23,7.5597912e+43,1.1017187192747388e-54,0.00012378862014322906,3.713658585327971e-05,1.2378861951093238e-10
PSZ2 G181.88-30.77,61.0892686,9.2707977,2.39358,9.2935,,,1000.0,0.6962641984980978,2.14867131656513e+22,1.9171092682909457e+45,1.4350262756574415e-49,16.12389073772406,0.29999999999999405,9.999999999999803e-07
PSZ2 G182.42-28.28,63.3550768,10.4720172,1.411304,15.77494,6.952417,0.282699,29796.072857142855,12.232232218190864,3.774866862533701e+23,5.622883109999999e+43,7.762061581157146e-55,8.721417506918141e-05,2.6164252454416596e-05,8.721417484805532e-11
PSZ2 G182.59+55.83,154.2574455,39.0279568,1.386053,9.4021,5.834504,0.329492,25005.01714285714,10.081684701283294,3.1112078988160245e+23,6.553595879999999e+43,1.6159038090372814e-54,0.000181562225734526,5.44686671218408e-05,1.8156222373946934e-10
PSZ2 G183.30+34.98,127.4334861,38.4547841,2.427964,6.19264,6.559128,0.589322,28110.548571428575,19.853527470871914,6.126798577511073e+23,1.172161458e+44,3.7845092748684115e-55,4.252257612211698e-05,1.2756772828946291e-05,4.252257609648763e-11
PSZ2 G183.32-31.51,61.2958879,7.8486555,2.166004,4.56022,,,1000.0,0.6300650235227876,1.9443806625913224e+22,6.589562846515087e+44,6.656342646348105e-50,7.479036681290005,0.2999998085997985,9.999993619993285e-07
PSZ2 G183.90+42.99,137.696336,38.8112483,2.428355,5.75956,6.945816,0.725204,29767.782857142858,21.02736157135621,6.489043780920526e+23,1.4424307559999998e+44,3.9199073869462405e-55,4.404390322411506e-05,1.3213170958690593e-05,4.404390319563531e-11
PSZ2 G183.92-68.82,32.0046213,-15.6243355,5.974892,4.86474,,,1000.0,1.7380256308511504,5.36354709680665e+22,7.260513928194151e+44,3.4940894006595973e-51,0.3925943146808536,0.11207838211545545,3.7359460705151817e-07
PSZ2 G183.92+16.36,105.4893653,32.8598328,6.609158,4.97405,,,1000.0,1.922526131408723,5.932915641527319e+22,7.506597532568485e+44,2.6690797921010826e-51,0.2998966058540542,0.08736539693919014,2.9121798979730046e-07
PSZ2 G184.24+43.69,138.6019145,38.6019301,3.474666,5.04843,5.41092,0.58389,23189.657142857144,23.438699415182608,7.233182639525354e+23,1.1613572099999999e+44,2.2787698878870362e-55,2.5604156043674565e-05,7.68124681142383e-06,2.5604156038079436e-11
PSZ2 G184.68+28.91,120.2399423,36.0971966,4.275635,6.75058,5.5018,0.512881,23579.14285714286,29.326129931024784,9.05004369671425e+23,1.020120309e+44,1.0219327344909905e-55,1.1482390275179667e-05,3.4447170824025102e-06,1.1482390274675034e-11
PSZ2 G185.08+34.02,126.539653,36.8504825,2.428097,4.51375,5.409293,0.757793,23182.684285714284,16.37404088179461,5.053029016121817e+23,1.507250277e+44,8.674669578469014e-55,9.74681975108878e-05,2.924045916067107e-05,9.74681972022369e-11
PSZ2 G185.16-53.63,44.7694799,-6.9711388,2.42878,5.48834,6.35498,0.720027,27235.628571428573,19.24206591476499,5.938101541296476e+23,1.432133703e+44,5.078829708992549e-55,5.706550234823088e-05,1.7119650685886045e-05,5.7065502286286814e-11
PSZ2 G185.45-32.01,62.0169891,6.1094434,5.317858,4.99162,,,1000.0,1.5469021875586768,4.773740150806077e+22,7.546406336508063e+44,5.1509437273234706e-51,0.5787577221711765,0.1565285790259375,5.217619300864583e-07
PSZ2 G185.50-33.94,60.5059472,4.9029677,2.427879,5.42539,,,1000.0,0.7062413731671234,2.179460877593743e+22,8.551146673613588e+44,6.133382760617759e-50,6.891441304064897,0.2999993801009936,9.999979336699787e-07
PSZ2 G185.68+09.82,99.338963,28.6406154,2.42891,5.18358,,,1000.0,0.7065412789102579,2.1803863867170558e+22,7.985877062040439e+44,5.720647396385781e-50,6.427693703804247,0.2999984327932188,9.99994775977396e-07
PSZ2 G185.72-32.23,61.9820324,5.7911452,5.203786,5.12034,,,1000.0,1.5137199878197607,4.6713398824117815e+22,7.840181409871077e+44,5.711164311424879e-51,0.6417038552162785,0.16981757147255314,5.660585715751771e-07
PSZ2 G186.24-11.99,79.0687758,17.2273373,2.420011,6.28716,4.698221,0.490425,20135.23285714286,14.174250824973132,4.374173804586709e+23,9.75455325e+43,8.65450479581018e-55,9.72416269192155e-05,2.917248798381361e-05,9.724162661271203e-11
PSZ2 G186.37+37.26,130.748512,36.35277,1.315187,18.86364,10.998416,0.371664,47136.06857142857,18.032958431692936,5.5649709720204406e+23,7.39239696e+43,3.1850739135389388e-55,3.578734734313414e-05,1.0736204198356834e-05,3.578734732785611e-11
PSZ2 G186.50-13.45,77.952329,16.2058837,4.719409,5.21916,,,1000.0,1.3728204299708844,4.23652384689015e+22,8.068240369308867e+44,7.879030969290208e-51,0.8852843785719334,0.2127170323837755,7.09056774612585e-07
PSZ2 G186.61+62.94,162.6645635,35.8428925,1.622461,5.2923,5.680198,0.632523,24343.705714285712,11.48912812676061,3.545544939918325e+23,1.2580882469999999e+44,2.095970023897852e-54,0.00023550224987616312,7.065067365672265e-05,2.3550224552240885e-10
PSZ2 G186.81+07.32,97.365777,26.5284204,3.133321,5.42826,5.375743,0.479083,23038.89857142857,20.99871500839034,6.48020345158926e+23,9.52896087e+43,2.600174922730268e-55,2.9215448570003008e-05,8.764634568507239e-06,2.92154485616908e-11
PSZ2 G186.99+38.65,132.5385296,36.0765592,2.077046,7.22065,6.840518,0.496559,29316.505714285715,17.712686532152834,5.4661350638223645e+23,9.87655851e+43,4.490425655570091e-55,5.0454220849102144e-05,1.5136266241886873e-05,5.045422080628958e-11
PSZ2 G187.53+21.92,113.0646057,31.6261002,2.053838,8.14396,5.165305,0.399531,22137.02142857143,13.225481354007083,4.0813835458465864e+23,7.94667159e+43,8.679325637399414e-55,9.75205127797687e-05,2.925615374118616e-05,9.752051247062053e-11
PSZ2 G187.74+20.66,111.7531214,31.0220031,2.428555,5.3861,4.290579,0.485227,18388.195714285714,12.990120454017816,4.008751172109898e+23,9.65116503e+43,1.1124369032659958e-54,0.00012499291047932535,3.749787294851834e-05,1.2499290982839447e-10
PSZ2 G188.33-34.98,61.0748508,2.4081748,2.428883,6.09541,,,1000.0,0.7065334249286238,2.180362149329733e+22,1.0183153648979525e+45,7.294899943833877e-50,8.19651679082458,0.2999999544228472,9.999998480761574e-07
PSZ2 G188.38+07.05,97.8736308,25.0177793,3.629471,7.05878,3.310576,0.24536,14188.182857142858,14.97946232117009,4.62266207231309e+23,4.8802104e+43,3.6684706727974845e-55,4.1218771604466116e-05,1.2365631474336818e-05,4.1218771581122726e-11
PSZ2 G188.57-68.86,32.9565371,-17.0348203,3.494761,4.78078,3.339818,0.410517,14313.505714285715,14.550891871579386,4.4904052315693985e+23,8.16518313e+43,6.696259404678352e-55,7.52388697154871e-05,2.2571660872054253e-05,7.523886957351416e-11
PSZ2 G189.23+20.55,112.1960895,29.6730081,5.726047,5.12412,5.462187,0.667627,23409.37285714286,38.9915773784345,1.2032800778984887e+24,1.327910103e+44,5.659674325478033e-56,6.3591846353685765e-06,1.9077553905848567e-06,6.359184635282856e-12
PSZ2 G189.31+59.24,157.9544467,35.0406018,2.428665,6.72116,3.241592,0.30412,13892.537142857143,9.814660872287936,3.028804345188057e+23,6.048946799999999e+43,1.6165496624498602e-54,0.00018163479353369217,5.449043746087271e-05,1.8163479153624238e-10
PSZ2 G189.53-25.10,69.7681099,7.2695893,2.42886,6.50821,6.037396,0.623703,25874.554285714286,18.28106434612415,5.641536457213913e+23,1.240545267e+44,5.130307119092134e-55,5.7643900214518364e-05,1.7293170045201483e-05,5.764390015067161e-11
PSZ2 G189.79-37.25,59.904535,0.1318915,3.683443,7.27781,,,1000.0,1.0714701359922916,3.306556839672212e+22,1.3285532983850758e+45,2.7288140933696066e-50,3.066083250977086,0.2986997017803826,9.956656726012753e-07
PSZ2 G190.61+66.46,166.5375777,33.5720437,3.867596,5.10765,5.54629,0.625958,23769.814285714285,26.741946042518023,8.252564548721062e+23,1.245030462e+44,1.6448872449131213e-55,1.8481879156327204e-05,5.5445637462668575e-06,1.8481879154222858e-11
PSZ2 G191.00+06.65,98.7641034,22.5169527,1.592625,16.61067,5.891888,0.214605,25250.94857142857,11.698154241706723,3.610050398990695e+23,4.2684934499999996e+43,6.73686383574822e-55,7.569509927806988e-05,2.270852974004958e-05,7.569509913349859e-11
PSZ2 G191.57+58.88,157.4151933,33.909936,3.771694,5.16917,,,1000.0,1.09714131129525,3.3857780866571414e+22,7.952599922929937e+44,1.521446237126727e-50,1.709490154074974,0.28097548789823384,9.365849596607794e-07
PSZ2 G191.63-28.01,68.4081581,4.0788226,3.614463,4.93179,,,1000.0,1.0514046673585302,3.2446348034684242e+22,7.41113587062773e+44,1.6110545794382857e-50,1.8101736847621186,0.2843548487225405,9.478494957418017e-07
PSZ2 G191.82-26.64,69.6538312,4.7007345,2.064815,6.17202,,,1000.0,0.6006303365761119,1.8535452186738814e+22,1.0375735662878925e+45,1.209852114587645e-49,13.593843984130842,0.29999999999906524,9.999999999968841e-07
PSZ2 G192.18+56.12,154.0910699,33.6604183,3.774933,7.82347,3.620565,0.284649,15516.707142857143,17.038640060021887,5.258124322522755e+23,5.66166861e+43,2.8918438576485324e-55,3.2492627614028456e-05,9.74778828077806e-06,3.249262760259353e-11
PSZ2 G192.40-67.89,34.5818793,-17.7563689,2.516653,7.03014,,,1000.0,0.7320646830032141,2.259151611747919e+22,1.2613159060675935e+45,8.122892122784475e-50,9.126845081780308,0.29999999290954127,9.999999763651376e-07
PSZ2 G192.77+33.14,127.171809,30.4021636,5.04505,5.02881,1.658464,0.193152,7107.702857142856,10.430877749393089,3.218968873462707e+23,3.84179328e+43,8.55276631834501e-55,9.609849795893269e-05,2.88295492989336e-05,9.6098497663112e-11
PSZ2 G192.90+29.63,123.303929,29.3651998,2.428899,4.6393,5.170002,0.737849,22157.15142857143,15.654871209556132,4.831093255269023e+23,1.467581661e+44,9.664712935438116e-55,0.00010859228017346197,3.25776839239835e-05,1.0859227974661166e-10
PSZ2 G193.31-46.13,53.9795212,-6.9899481,3.722428,4.63345,6.085709,0.756552,26081.61,28.241438890774432,8.71530804169299e+23,1.504781928e+44,1.687906115459202e-55,1.8965237252350584e-05,5.689571175023033e-06,1.8965237250076778e-11
PSZ2 G193.63+54.85,152.5728755,32.830679,2.533718,5.85427,5.185323,0.497973,22222.81285714286,16.37885065452854,5.054513311987508e+23,9.90468297e+43,5.695416517530081e-55,6.399344401719192e-05,1.919803317895123e-05,6.399344392983743e-11
PSZ2 G193.90+09.41,102.7990898,21.1486224,2.428909,5.06113,,,1000.0,0.7065409880220491,2.1803854890360436e+22,7.704583228402821e+44,5.5191506307554375e-50,6.201292843545435,0.2999975352382759,9.999917841275863e-07
PSZ2 G194.36+14.07,107.5619264,22.6875302,5.10266,4.94129,5.065539,0.57817,21709.45285714286,32.22341961235706,9.94414729237339e+23,1.1499801299999999e+44,8.6838164746364e-56,9.757097162512809e-06,2.9271291486609544e-06,9.75709716220318e-12
PSZ2 G194.68-49.76,51.3417219,-9.6804547,3.491397,5.71161,,,1000.0,1.0156062190708743,3.1341607920527183e+22,9.236676423825684e+44,2.227793103071033e-50,2.5031383180573403,0.2960092485419566,9.866974951398554e-07
PSZ2 G194.98+54.12,151.7502218,32.0212319,2.42889,5.48132,5.663106,0.649686,24270.454285714288,17.147936610982107,5.2918532381490786e+23,1.292225454e+44,6.4749715309490095e-55,7.275248911178662e-05,2.1825746695028642e-05,7.27524889834288e-11
PSZ2 G195.03-79.43,23.8236155,-23.4606533,2.42773,4.67005,,,1000.0,0.7061980308240322,2.1793271231229635e+22,6.829048662789529e+44,4.899095223023853e-50,5.504601374184104,0.2999900709417244,9.999669031390814e-07
PSZ2 G195.24+29.34,123.6578888,27.3365605,2.428892,4.96606,4.943095,0.603071,21184.692857142854,14.967749061814299,4.619047360475893e+23,1.1995082189999999e+44,9.037929050674254e-55,0.00010154976461431746,3.0464929279573517e-05,1.0154976426524505e-10
PSZ2 G195.39-29.08,69.3003417,0.7271491,3.454255,5.43679,5.56195,0.612509,23836.928571428576,23.951394675792134,7.391400396949452e+23,1.218280401e+44,2.2402166261068918e-55,2.5170973327043727e-05,7.55129199651834e-06,2.51709733217278e-11
PSZ2 G195.60+44.06,140.0993066,30.5037545,2.234847,7.56083,6.130715,0.459614,26274.492857142857,17.080801889575984,5.271135463123149e+23,9.14172246e+43,4.634879477071846e-55,5.207729749518927e-05,1.5623189234433187e-05,5.207729744811062e-11
PSZ2 G195.65-17.67,79.1680765,6.5066677,9.406043,4.90574,1.660515,0.185453,7116.492857142857,19.471485914069998,6.0089005530820015e+23,3.6886601699999996e+43,1.2624277778314749e-55,1.4184581773387357e-05,4.25537453173081e-06,1.4184581772436033e-11
PSZ2 G195.75-24.32,73.5266638,2.962252,2.328994,11.78439,7.80038,0.403368,33430.2,22.648188016775457,6.989230821976907e+23,8.02298952e+43,1.74490191731646e-55,1.960563952040966e-05,5.881691855369294e-06,1.960563951789765e-11
