name,ra,dec,theta_arcmin,snr,redshift,mass_m500_1e14,mass_error_low,mass_error_high,distance_mpc,radius_mpc,radius_m,mass_kg,curvature_4d,curvature_ratio,phi5_amplitude,grav_modification
PSZ2 G003.93-59.41,338.6080936,-37.7413184,2.428905,17.35802,7.194754,0.263986,0.259055,,30813.328376647598,21.770843622548856,6.718482341918577e+23,5.25068154e+43,1.2856568963594176e-55,1.2856568963594177e-49,3.8569706890782532e-50,1.2856568963594176e-55
PSZ2 G004.04+42.23,233.2733365,-0.6754162,5.28262,4.75789,3.592052,0.465211,0.500454,,15383.858547768798,23.639634987733178,7.29519135721446e+23,9.253046789999999e+43,1.769691801902731e-55,1.7696918019027313e-49,5.309075405708194e-50,1.769691801902731e-55
PSZ2 G004.13+56.81,221.8651319,8.4516901,3.396793,6.75999,7.122818,0.643275,0.678634,,30505.244515809198,30.141836482891833,9.30177073862042e+23,1.279473975e+44,1.1804769411995403e-55,1.1804769411995403e-49,3.541430823598621e-50,1.1804769411995403e-55
PSZ2 G004.45-19.55,289.2667301,-33.5415664,2.428597,9.06547,10.356931,0.677135,0.724367,,44356.1400260914,31.335405363306936,9.670106095116521e+23,1.346821515e+44,1.1059596284135776e-55,1.1059596284135777e-49,3.317878885240733e-50,1.1059596284135776e-55
PSZ2 G005.91-28.26,299.8068699,-34.8917777,2.064811,5.98316,4.286492,0.387097,0.416893,,18357.9710411048,11.02633296480405,3.40272635293853e+23,7.69935933e+43,1.4510970535784517e-54,1.4510970535784517e-48,4.3532911607353545e-49,1.4510970535784517e-54
PSZ2 G006.05+29.43,244.4061203,-7.2624651,3.458767,5.09372,5.515037,0.647036,0.714597,,23619.521402727798,23.763943836065433,7.333553067809793e+23,1.2869546039999998e+44,2.422941095841692e-55,2.422941095841692e-49,7.268823287525076e-50,2.422941095841692e-55
PSZ2 G006.16-69.49,350.5375195,-34.5752135,4.461128,4.5534,,,,,1000.0,1.2976895325484932,4.00466989744465e+22,6.574785924007979e+44,7.601589132874568e-51,7.601589132874569e-45,2.2804767398623706e-45,7.601589132874568e-51
PSZ2 G006.38+62.03,218.3080283,12.4862713,2.428863,5.65158,4.813953,0.554516,0.572437,,20616.9543223782,14.566447404408644,4.495205669000508e+23,1.102932324e+44,9.016191136597096e-55,9.016191136597097e-49,2.704857340979129e-49,9.016191136597096e-55
PSZ2 G006.49+50.56,227.72895,5.7681015,2.117182,23.17088,7.039484,0.199073,0.193102,,30148.345877309595,18.56725916046455,5.7298561769193595e+23,3.9595619699999997e+43,1.5629278377000467e-55,1.5629278377000468e-49,4.68878351310014e-50,1.5629278377000467e-55
PSZ2 G006.68-35.55,308.7059326,-35.8250814,2.401851,11.85154,4.166683,0.232628,0.237041,,17844.8591182402,12.467670126912223,3.847523001165112e+23,4.62697092e+43,6.0322042864005984e-55,6.032204286400599e-49,1.8096612859201795e-49,6.0322042864005984e-55
PSZ2 G006.76+30.45,243.9548801,-6.1523633,2.29601,35.01054,16.116468,0.296833,0.292221,,69022.7936571192,46.09909776120515,1.422618156910791e+24,5.90400837e+43,1.5226667625830099e-56,1.5226667625830098e-50,4.5680002877490294e-51,1.5226667625830099e-56
PSZ2 G006.82-34.71,307.710992,-35.5641276,2.428786,5.0221,3.152574,0.402348,0.436777,,13501.684406955601,9.539010360714999,2.9437385973166485e+23,8.002701719999999e+43,2.3294953540461455e-54,2.3294953540461456e-48,6.988486062138437e-49,2.3294953540461458e-54
PSZ2 G006.84+50.69,227.7552391,6.0220111,7.178472,5.73192,1.844416,0.742635,0.744162,,7899.1715173504,16.494519620347184,5.090208754839141e+23,1.477101015e+44,8.316227493913567e-55,8.316227493913567e-49,2.4948682481740702e-49,8.316227493913567e-55
PSZ2 G007.57-33.90,306.8860604,-34.7965297,3.390816,4.82758,6.273721,0.734868,0.802158,,26868.774848517398,26.501972871011652,8.178508827994197e+23,1.4616524519999999e+44,1.9840137805805422e-55,1.9840137805805422e-49,5.952041341741626e-50,1.9840137805805422e-55
PSZ2 G007.67-43.18,318.179579,-36.0843971,2.428765,5.38838,,,,,1000.0,0.7064991001200013,2.180256222970324e+22,8.46379693487238e+44,6.064089133708668e-50,6.064089133708668e-44,1.8192267401126004e-44,6.064089133708668e-50
PSZ2 G007.76-36.83,310.439291,-35.1877584,3.519234,5.74397,2.638609,0.268698,0.282619,,11300.501111584601,11.56836450750148,3.569997287014957e+23,5.344403219999999e+43,8.722048635871554e-55,8.722048635871555e-49,2.6166145907614665e-49,8.722048635871554e-55
PSZ2 G008.31-64.74,344.6782281,-34.7882452,1.943902,10.9472,7.745729,0.41188,0.396772,,33173.0162273126,18.75795306923714,5.7887043171665815e+23,8.192293199999999e+43,3.1360597782760357e-55,3.136059778276036e-49,9.408179334828107e-50,3.1360597782760357e-55
PSZ2 G008.47-56.34,334.4436414,-35.7155681,3.529226,10.0536,4.791958,0.304431,0.288075,,20522.7552493252,21.06887046861139,6.501853426613475e+23,6.055132589999999e+43,1.6358183596221425e-55,1.6358183596221427e-49,4.907455078866428e-50,1.635818359622143e-55
PSZ2 G008.70-31.44,304.2413269,-33.32638,4.113153,5.34288,,,,,1000.0,1.1964677081380386,3.6922993473139874e+22,8.356819888457965e+44,1.2327450769320833e-50,1.2327450769320833e-44,3.69823523079625e-45,1.2327450769320833e-50
PSZ2 G048.47+34.86,255.535051,27.1466809,2.428366,5.74142,,,,,1000.0,0.7063830357247437,2.1798980482465593e+22,9.309082702207554e+44,6.67300248038622e-50,6.67300248038622e-44,2.001900744115866e-44,6.67300248038622e-50
PSZ2 G008.80-35.18,308.6595074,-34.0615138,2.744902,6.28531,2.975521,0.286146,0.328333,,12743.410777437399,10.175099000041424,3.140035551412784e+23,5.691443939999999e+43,1.3650284788353342e-54,1.3650284788353343e-48,4.0950854365060025e-49,1.3650284788353342e-54
PSZ2 G008.94-81.22,3.5590615,-30.387616,2.428814,15.31582,9.835684,0.39472,0.37541,,42123.7697495896,29.761005833835494,9.184246400321634e+23,7.850980799999999e+43,7.525169392805627e-56,7.525169392805627e-50,2.257550817841688e-50,7.525169392805626e-56
PSZ2 G009.04+31.09,244.5860131,-4.1892994,3.494064,5.0428,,,,,1000.0,1.0163820179233858,3.136554907311569e+22,7.662765374318046e+44,1.84395275621191e-50,1.8439527562119102e-44,5.53185826863573e-45,1.84395275621191e-50
PSZ2 G009.45-56.93,335.1335605,-35.1375985,1.704934,7.29635,4.021076,0.349856,0.361679,,17221.2608263544,8.540801595754447,2.6356913724498225e+23,6.95863584e+43,2.8220414600723375e-54,2.822041460072338e-48,8.466124380217012e-49,2.8220414600723375e-54
PSZ2 G010.76-16.91,288.9423815,-26.9947969,5.867899,4.63515,,,,,1000.0,1.7069026287413793,5.267501512295897e+22,6.752640069976839e+44,3.430698399495174e-51,3.430698399495174e-45,1.0292095198485521e-45,3.430698399495174e-51
PSZ2 G011.06-63.84,343.3862166,-33.7388626,2.861637,5.36425,4.070501,0.466557,0.488097,,17432.9357154494,14.511462649286658,4.478237373569863e+23,9.27981873e+43,7.67257439155817e-55,7.67257439155817e-49,2.301772317467451e-49,7.67257439155817e-55
PSZ2 G011.36+49.42,230.4768984,7.673746,3.798602,5.36439,1.869686,0.201766,0.211982,,8007.396594688399,8.847921254081044,2.73046849900941e+23,4.0131257399999996e+43,1.4638419915237557e-54,1.4638419915237558e-48,4.391525974571267e-49,1.4638419915237557e-54
PSZ2 G011.36-72.93,354.0538503,-32.1343132,2.428664,6.26367,,,,,1000.0,0.706469720410926,2.180165557188118e+22,1.0607699670374902e+45,7.601087602485125e-50,7.601087602485126e-44,2.2803262807455375e-44,7.6010876024851245e-50
PSZ2 G011.72-37.96,312.4504689,-32.2998671,2.413243,5.37476,5.374032,0.589478,0.638055,,23015.632323580798,16.156604106931688,4.985928027399119e+23,1.1724717419999997e+44,7.02404547245813e-55,7.02404547245813e-49,2.107213641737439e-49,7.02404547245813e-55
PSZ2 G011.92-63.53,342.9760369,-33.3941814,2.029754,5.72106,,,,,1000.0,0.5904315050920831,1.8220716247141686e+22,9.259609367438363e+44,1.1366304233244393e-49,1.1366304233244394e-43,3.4098912699733183e-44,1.1366304233244393e-49
PSZ2 G012.59-20.10,292.9782279,-26.5666362,1.965772,7.0115,6.974438,0.525899,0.563455,,29869.770159837197,17.08012885813478,5.2709277656203934e+23,1.046013111e+44,5.303943385668358e-55,5.3039433856683586e-49,1.5911830157005075e-49,5.303943385668358e-55
PSZ2 G012.81+49.68,230.7673885,8.6073949,3.708447,6.75556,1.898151,0.174993,0.179596,,8129.3050563594,8.76943502777471,2.7062476495712757e+23,3.48061077e+43,1.3039946076013684e-54,1.3039946076013684e-48,3.911983822804105e-49,1.3039946076013685e-54
PSZ2 G013.06-75.46,356.8526134,-31.1508624,2.948289,5.28891,,,,,1000.0,0.8576225058388516,2.646623053018696e+22,8.230518152499628e+44,3.296657651792097e-50,3.296657651792097e-44,9.889972955376292e-45,3.296657651792097e-50
PSZ2 G013.74-45.53,321.5663381,-32.0254458,2.425529,5.18606,4.810649,0.564473,0.593464,,20602.8041183606,14.536468856603078,4.48595428914771e+23,1.122736797e+44,9.234988738511956e-55,9.234988738511956e-49,2.770496621553587e-49,9.234988738511956e-55
PSZ2 G014.09+38.38,240.856142,3.3223744,4.699918,5.20146,4.725769,0.54516,0.593411,,20239.2843492886,27.670152330219594,8.539009009105767e+23,1.08432324e+44,1.2931809430198642e-55,1.2931809430198643e-49,3.8795428290595925e-50,1.2931809430198642e-55
PSZ2 G014.33+60.23,221.9786505,14.7693644,2.428058,4.99666,4.365911,0.531632,0.550212,,18698.102715703397,13.206347328869478,4.075478785689121e+23,1.057416048e+44,1.1599330742878159e-54,1.159933074287816e-48,3.479799222863448e-49,1.159933074287816e-54
PSZ2 G014.72-62.49,341.6334404,-32.2011155,2.428742,5.21311,,,,,1000.0,0.7064924096912021,2.1802355763070496e+22,8.054215495865855e+44,5.770798689194299e-50,5.770798689194299e-44,1.7312396067582898e-44,5.770798689194299e-50
PSZ2 G015.75-28.66,303.0771843,-26.7054291,3.602154,4.76452,3.260183,0.39348,0.426908,,13962.5467871402,14.630293361602176,4.5149085313904315e+23,7.8263172e+43,6.314420828501159e-55,6.3144208285011596e-49,1.894326248550348e-49,6.31442082850116e-55
PSZ2 G017.25-70.71,351.1688847,-30.6510697,2.428759,5.19466,,,,,1000.0,0.7064973547907493,2.180250836884252e+22,8.011495684154757e+44,5.740069658032847e-50,5.740069658032848e-44,1.7220208974098542e-44,5.740069658032847e-50
PSZ2 G017.72-51.40,328.7492675,-30.1324674,2.428909,4.53554,,,,,1000.0,0.7065409880220491,2.1803854890360436e+22,6.536141025058449e+44,4.682141238759263e-50,4.682141238759264e-44,1.4046423716277791e-44,4.682141238759263e-50
PSZ2 G018.06-36.38,311.9957084,-27.0195059,4.019213,5.64942,,,,,1000.0,1.1691416698159807,3.6079711930521167e+22,9.086229593938458e+44,1.4365391546080785e-50,1.4365391546080784e-44,4.309617463824235e-45,1.4365391546080785e-50
PSZ2 G018.18-60.00,338.7121482,-30.5418645,2.39743,6.35725,4.868449,0.449366,0.473501,,20850.3470336806,14.540700878192755,4.4872602910102843e+23,8.93788974e+43,7.34537802488952e-55,7.34537802488952e-49,2.203613407466856e-49,7.34537802488952e-55
PSZ2 G018.32-28.50,303.7003493,-24.5105117,1.851726,8.67636,5.092264,0.356207,0.36665,,21808.8905906416,11.747255522437891,3.6252030542243336e+23,7.08495723e+43,1.1042392157331627e-54,1.1042392157331628e-48,3.3127176471994883e-49,1.1042392157331627e-54
PSZ2 G018.54-25.69,300.8655664,-23.3915128,2.427806,11.34157,8.991968,0.444413,0.488526,,38510.3455568192,27.19678156619173,8.392926791326768e+23,8.839374569999999e+43,1.1102075542732879e-55,1.110207554273288e-49,3.330622662819864e-50,1.1102075542732879e-55
PSZ2 G018.64-83.11,5.2542949,-28.621724,3.830263,4.62228,,,,,1000.0,1.1141783427885927,3.4383543658455973e+22,6.72453543795081e+44,1.2283816759876993e-50,1.2283816759876994e-44,3.685145027963098e-45,1.2283816759876993e-50
PSZ2 G018.73+23.56,255.5775358,-1.0240251,3.142269,7.51618,3.968832,0.300528,0.303522,,16997.5128667008,15.536559647742699,4.794582307293397e+23,5.97750192e+43,4.0270807146915054e-55,4.027080714691506e-49,1.2081242144074518e-49,4.0270807146915054e-55
PSZ2 G018.73-15.49,290.7770614,-19.3991765,3.647063,4.84424,,,,,1000.0,1.0608876229610325,3.273899204457746e+22,7.214668634767042e+44,1.5266638468842532e-50,1.5266638468842532e-44,4.5799915406527594e-45,1.5266638468842532e-50
PSZ2 G018.76-61.65,340.6369626,-30.3150463,2.428301,5.03814,,,,,1000.0,0.7063641279911803,2.1798396989807826e+22,7.652146203645599e+44,5.485706039884585e-50,5.485706039884585e-44,1.6457118119653755e-44,5.485706039884585e-50
PSZ2 G018.84+22.43,256.6066931,-1.5032817,3.030829,6.33571,3.603171,0.295964,0.329862,,15431.478438347398,13.604891657898058,4.198469565627341e+23,5.886723959999999e+43,5.906409970850036e-55,5.906409970850036e-49,1.7719229912550108e-49,5.906409970850036e-55
PSZ2 G018.92-33.64,309.2781317,-25.5929829,2.428256,4.7718,,,,,1000.0,0.7063510380217904,2.1797993033352453e+22,7.053444624916584e+44,5.05678720098075e-50,5.0567872009807505e-44,1.517036160294225e-44,5.05678720098075e-50
PSZ2 G019.12+31.23,249.1227334,3.1476374,1.673579,7.52636,6.649408,0.515759,0.542878,,28477.7481223552,13.86366256813644,4.278326268526906e+23,1.025844651e+44,9.727087893592454e-55,9.727087893592455e-49,2.9181263680777364e-49,9.727087893592454e-55
PSZ2 G019.48-80.97,2.8223237,-28.8688278,2.623613,8.86259,2.606369,0.182667,0.188038,,11162.4252709286,8.518918351176275,2.6289382031729985e+23,3.6332466299999996e+43,1.4848298580953113e-54,1.4848298580953114e-48,4.454489574285934e-49,1.4848298580953113e-54
PSZ2 G020.08+37.47,244.0674803,6.913715,5.106621,4.72731,5.477802,0.689388,0.738281,,23460.053228818797,34.84887295874024,1.0754362195067238e+24,1.371192732e+44,8.185919529535823e-56,8.185919529535824e-50,2.455775858860747e-50,8.185919529535822e-56
PSZ2 G020.21-36.84,313.008337,-25.4826159,2.406094,5.17455,,,,,1000.0,0.6999043735413406,2.159904896748577e+22,7.965018585353362e+44,5.869564124824978e-50,5.869564124824978e-44,1.7608692374474935e-44,5.869564124824978e-50
PSZ2 G020.49-47.35,324.4985053,-27.7270179,3.760048,4.99537,,,,,1000.0,1.0937536272171289,3.3753236935920597e+22,7.55491189324259e+44,1.458834633500162e-50,1.4588346335001623e-44,4.376503900500487e-45,1.458834633500162e-50
PSZ2 G020.66+37.99,243.8319244,7.5709252,4.075245,5.3511,5.652531,0.641905,0.648596,,24208.373748731396,28.69759195646717,8.85607687776577e+23,1.2767490449999998e+44,1.36491106107612e-55,1.3649110610761202e-49,4.0947331832283603e-50,1.36491106107612e-55
PSZ2 G021.02-29.04,305.1024838,-22.447902,2.49401,4.88909,,,,,1000.0,0.7254781012943963,2.238825420594507e+22,7.315094818677163e+44,4.840410750707912e-50,4.840410750707912e-44,1.4521232252123735e-44,4.840410750707912e-50
PSZ2 G021.08+38.00,243.9821976,7.859834,2.953274,5.37691,6.165772,0.641685,0.628954,,26406.456333536797,22.6850626650907,7.00061033844699e+23,1.2763114649999999e+44,2.762306724822464e-55,2.762306724822464e-49,8.286920174467392e-50,2.762306724822464e-55
PSZ2 G021.10+33.24,248.1988722,5.5921886,1.703017,16.31857,7.788315,0.300539,0.301766,,33355.401393261,16.523851057702238,5.0992604364069106e+23,5.97772071e+43,3.3476264082305435e-55,3.3476264082305434e-49,1.004287922469163e-49,3.3476264082305435e-55
PSZ2 G021.36-43.02,319.8962353,-26.2017251,2.311092,5.54686,5.8108,0.615291,0.648235,,24886.20021352,16.730231183005998,5.162949343075651e+23,1.2238137989999999e+44,6.603051723449208e-55,6.603051723449208e-49,1.9809155170347626e-49,6.603051723449208e-55
PSZ2 G022.03+17.75,262.1523015,-1.2175534,2.428897,6.20045,,,,,1000.0,0.7065374973635451,2.1803747168639e+22,1.0447508339380231e+45,7.484146146055136e-50,7.484146146055137e-44,2.245243843816541e-44,7.484146146055137e-50
PSZ2 G022.12-38.81,315.5511138,-24.5728726,2.428711,5.06137,3.731324,0.483119,0.513224,,15980.325622205599,11.28983465334497,3.484042974022258e+23,9.60923691e+43,1.6871796811761686e-54,1.6871796811761687e-48,5.061539043528506e-49,1.6871796811761686e-54
PSZ2 G022.98+19.49,261.0687148,0.4154682,2.428814,5.19207,6.790033,0.80673,0.853331,,29080.0097567302,20.545415217176103,6.340315136020546e+23,1.6045859699999998e+44,4.674696313751305e-55,4.674696313751305e-49,1.4024088941253915e-49,4.674696313751305e-55
PSZ2 G023.05+20.52,260.1954405,0.9684972,2.428612,5.57412,,,,,1000.0,0.7064545942240754,2.180118877775497e+22,8.905173451072587e+44,6.381529800423221e-50,6.381529800423222e-44,1.9144589401269664e-44,6.381529800423222e-50
PSZ2 G023.17+86.71,196.4731079,26.5261837,3.393601,5.34141,5.03305,0.559982,0.564027,,21555.291867670003,21.278489928074155,6.566541991803685e+23,1.1138041979999999e+44,2.9209331541545494e-55,2.9209331541545496e-49,8.762799462463648e-50,2.920933154154549e-55
PSZ2 G023.40-15.26,292.4921503,-15.1935254,5.390227,5.0056,2.369741,0.299939,0.318777,,10149.006845905398,15.913170565350642,4.910804436467208e+23,5.965786709999999e+43,3.7405266135818475e-55,3.740526613581848e-49,1.1221579840745544e-49,3.7405266135818475e-55
PSZ2 G023.87-13.88,291.3960142,-14.2055305,6.048296,4.90816,,,,,1000.0,1.7593779889200492,5.429440473807272e+22,7.357935551653877e+44,3.4136083849856336e-51,3.413608384985634e-45,1.0240825154956902e-45,3.4136083849856336e-51
PSZ2 G024.44+22.76,258.8351714,3.1718234,2.939107,5.9979,4.505844,0.400846,0.412531,,19297.4006874936,16.498343020613774,5.0913886561614106e+23,7.97282694e+43,4.485661844309081e-55,4.4856618443090816e-49,1.3456985532927244e-49,4.485661844309081e-55
PSZ2 G024.46-18.08,295.5950788,-15.435756,3.241556,6.97577,,,,,1000.0,0.9429304181296218,2.909883270348013e+22,1.2467120044329956e+45,3.757183302358091e-50,3.757183302358091e-44,1.1271549907074273e-44,3.757183302358091e-50
PSZ2 G025.02-41.49,319.0394079,-23.1940252,2.428835,6.42499,,,,,1000.0,0.7065194622946078,2.1803190606411598e+22,1.1020126910123611e+45,7.894950054070845e-50,7.894950054070846e-44,2.3684850162212535e-44,7.894950054070845e-50
PSZ2 G025.07-78.64,0.0902461,-28.1002628,2.529382,6.2172,,,,,1000.0,0.7357673990113202,2.270578193348934e+22,1.0489871529710072e+45,6.6540142556151385e-50,6.654014255615139e-44,1.9962042766845416e-44,6.6540142556151385e-50
PSZ2 G025.13-75.88,356.9603376,-28.1425857,3.43541,8.07377,1.480293,0.114748,0.107849,,6339.7239575742005,6.335414599521845,1.9551089454124412e+23,2.28233772e+43,2.2677227908213082e-54,2.2677227908213084e-48,6.8031683724639246e-49,2.2677227908213082e-54
PSZ2 G025.89-46.67,324.677505,-23.9849329,5.426822,4.93352,,,,,1000.0,1.5785985303277283,4.87155506459137e+22,7.415035790140316e+44,4.7624820220589374e-51,4.762482022058938e-45,1.4287446066176812e-45,4.762482022058937e-51
PSZ2 G026.09-25.62,303.4277679,-17.0251996,2.428387,4.64855,,,,,1000.0,0.7063891443771255,2.1799168995478095e+22,6.781943569119529e+44,4.861354618416365e-50,4.861354618416366e-44,1.4584063855249096e-44,4.861354618416365e-50
PSZ2 G026.34-58.64,337.6571827,-26.2663523,3.738269,4.54593,,,,,1000.0,1.0874183729205982,3.355773098832966e+22,6.558613337959714e+44,1.2887159641146937e-50,1.2887159641146938e-44,3.866147892344081e-45,1.2887159641146937e-50
PSZ2 G026.73-38.94,316.8428413,-21.1840067,2.046352,8.42102,5.409047,0.363768,0.361105,,23165.5927938218,13.789543065732813,4.2554529900851465e+23,7.23534552e+43,6.971798539579064e-55,6.971798539579063e-49,2.091539561873719e-49,6.971798539579064e-55
PSZ2 G027.23+15.73,266.2912277,2.2181935,4.907223,4.89738,,,,,1000.0,1.4274533079932283,4.405120908467103e+22,7.333708047878666e+44,6.37049329369614e-51,6.37049329369614e-45,1.911147988108842e-45,6.37049329369614e-51
PSZ2 G027.28+23.79,259.1370903,5.9641825,6.024254,4.70543,,,,,1000.0,1.7523844546073077,5.407858426918152e+22,6.90680011329747e+44,3.242827832923937e-51,3.242827832923937e-45,9.72848349877181e-46,3.242827832923937e-51
PSZ2 G027.39+15.39,266.6611649,2.1910506,1.817728,5.22816,,,,,1000.0,0.5287556417615248,1.6317399104760656e+22,8.089118860841548e+44,1.382519782103408e-49,1.3825197821034081e-43,4.1475593463102243e-44,1.382519782103408e-49
PSZ2 G027.77+10.88,270.8407059,0.4326642,3.156661,6.41661,,,,,1000.0,0.9182354636549453,2.8336746408391614e+22,1.0998573908925481e+45,3.589296802508801e-50,3.589296802508801e-44,1.0767890407526403e-44,3.589296802508801e-50
PSZ2 G027.77-49.72,328.2464403,-23.5522864,2.428835,4.59963,,,,,1000.0,0.7065194622946078,2.1803190606411598e+22,6.67516889561417e+44,4.782170428994632e-50,4.782170428994631e-44,1.4346511286983894e-44,4.782170428994632e-50
PSZ2 G027.81-45.93,324.2875033,-22.5132554,2.428312,5.24201,,,,,1000.0,0.7063673277614757,2.179849573471914e+22,8.121283655370973e+44,5.821944351716625e-50,5.821944351716625e-44,1.7465833055149874e-44,5.821944351716625e-50
PSZ2 G027.92+15.54,266.7671927,2.71152,5.361176,4.53575,,,,,1000.0,1.5595028829816586,4.812625896881399e+22,6.536594975030186e+44,4.3543988839529147e-51,4.354398883952915e-45,1.3063196651858744e-45,4.3543988839529147e-51
PSZ2 G027.99-69.85,350.2087969,-27.0299802,6.932384,4.56345,,,,,1000.0,2.0165487635429096,6.2230694842934195e+22,6.596565158835634e+44,2.0324826706857362e-51,2.0324826706857363e-45,6.0974480120572085e-46,2.0324826706857362e-51
PSZ2 G028.05+25.43,257.9791287,7.3229711,5.733185,8.21688,6.629104,0.512854,0.538148,,28390.791178537598,47.347774276509305,1.4611523141730771e+24,1.020066606e+44,2.428091255221872e-56,2.428091255221872e-50,7.284273765665615e-51,2.428091255221872e-56
PSZ2 G028.08+10.79,271.0559615,0.6584937,3.018457,6.03667,3.285987,0.335807,0.309713,,14073.0588526578,12.356617819036655,3.813252258954712e+23,6.679201230000001e+43,8.944598782503679e-55,8.944598782503679e-49,2.6833796347511037e-49,8.944598782503679e-55
PSZ2 G028.15-08.62,288.4216367,-8.1405854,2.428712,7.66655,,,,,1000.0,0.7064836830449419,2.180208645876691e+22,1.436408182807632e+45,1.0292162703612718e-49,1.0292162703612718e-43,3.087648811083815e-44,1.0292162703612718e-49
PSZ2 G028.63+50.15,235.0331729,17.8986616,2.516033,6.91491,3.249135,0.268175,0.280804,,13915.230971768999,10.184339528766042,3.1428871785772006e+23,5.334000749999999e+43,1.2758206990939656e-54,1.2758206990939656e-48,3.827462097281897e-49,1.2758206990939656e-54
PSZ2 G028.77-33.56,312.0614471,-17.8089661,3.730076,8.7378,4.514435,0.314703,0.329338,,19334.193787588996,20.97827938908023,6.473897019470159e+23,6.259442669999999e+43,1.7130153359336613e-55,1.7130153359336616e-49,5.139046007800985e-50,1.7130153359336613e-55
PSZ2 G028.89+60.13,225.0904835,21.3594324,2.574368,7.52451,4.542624,0.329476,0.350119,,19454.9202104256,14.568881122339691,4.495956714354029e+23,6.55327764e+43,5.354453473742395e-55,5.354453473742395e-49,1.6063360421227184e-49,5.354453473742395e-55
PSZ2 G029.06+44.55,240.5867533,16.0912718,2.878979,15.7649,3.527035,0.051358,0.059119,,15105.407030028999,12.650189942866627,3.903848616368641e+23,1.0215106199999999e+43,1.2749317208366486e-55,1.2749317208366485e-49,3.8247951625099454e-50,1.2749317208366486e-55
PSZ2 G029.55-60.16,339.6533439,-24.9363062,4.860503,5.0265,,,,,1000.0,1.4138630108843657,4.363181251589152e+22,7.625642519217916e+44,6.816942395614103e-51,6.816942395614104e-45,2.045082718684231e-45,6.816942395614103e-51
PSZ2 G029.66-47.63,326.4342608,-21.780224,2.427652,5.74469,,,,,1000.0,0.7061753415437564,2.1792571040040323e+22,9.317036753914091e+44,6.684598741323261e-50,6.684598741323261e-44,2.005379622396978e-44,6.684598741323261e-50
PSZ2 G029.80-17.40,297.1337388,-10.5277573,2.428883,9.0066,,,,,1000.0,0.7065334249286238,2.180362149329733e+22,1.8290232447791256e+45,1.3102563336994512e-49,1.3102563336994512e-43,3.9307690010983534e-44,1.3102563336994512e-49
PSZ2 G029.87-17.81,297.5458413,-10.6418568,6.420959,4.91087,,,,,1000.0,1.867781261426043,5.763972972760768e+22,7.364030327757057e+44,2.855437813930826e-51,2.8554378139308266e-45,8.56631344179248e-46,2.855437813930826e-51
PSZ2 G030.27-16.94,296.9130194,-9.9282125,5.237566,5.43023,,,,,1000.0,1.5235461915084887,4.701663546995197e+22,8.562591964829034e+44,6.117493991316895e-51,6.117493991316895e-45,1.8352481973950684e-45,6.117493991316895e-51
PSZ2 G030.70+09.44,273.4416566,2.3314015,2.42891,5.1155,,,,,1000.0,0.7065412789102579,2.1803863867170558e+22,7.829067643191703e+44,5.6083176689561185e-50,5.608317668956119e-44,1.6824953006868355e-44,5.6083176689561185e-50
PSZ2 G030.90+34.37,250.8441049,13.3853348,2.428899,4.93896,3.713527,0.479676,0.516813,,15904.105531133799,11.236856172406526,3.467693814804654e+23,9.54075564e+43,1.6989613009030122e-54,1.6989613009030122e-48,5.096883902709036e-49,1.6989613009030122e-54
PSZ2 G031.37-71.95,352.6812052,-26.171286,2.428232,4.72892,,,,,1000.0,0.7063440567047824,2.1797777589909586e+22,6.95858381230013e+44,4.988927085898987e-50,4.988927085898987e-44,1.4966781257696963e-44,4.988927085898987e-50
PSZ2 G031.41-19.16,299.4189763,-9.8989724,2.428494,5.69411,,,,,1000.0,0.7064202694154529,2.1800129514160876e+22,9.194258097178069e+44,6.589651011984352e-50,6.589651011984352e-44,1.9768953035953056e-44,6.589651011984352e-50
PSZ2 G031.93+78.71,205.4709303,26.3684406,1.922066,7.46826,2.718318,0.233936,0.24521,,11641.8747835092,6.509045950621658,2.008691580361844e+23,4.65298704e+43,4.262996839184762e-54,4.2629968391847624e-48,1.2788990517554286e-48,4.262996839184762e-54
PSZ2 G032.12-14.96,295.8916172,-7.4624139,3.625166,9.11884,,,,,1000.0,1.0545180438558792,3.2542426833392434e+22,1.8633193984322276e+45,4.0147678653660387e-50,4.014767865366039e-44,1.2044303596098117e-44,4.0147678653660387e-50
PSZ2 G032.13-44.36,323.6921253,-19.1306933,2.268702,5.48598,,,,,1000.0,0.6599386607763399,2.036570707155785e+22,8.694792895875217e+44,7.643349324691495e-50,7.643349324691495e-44,2.2930047974074483e-44,7.643349324691494e-50
PSZ2 G032.31+66.07,219.2979138,24.3892375,2.428427,5.138,,,,,1000.0,0.7064007799054722,2.1799528067882874e+22,7.880777421036434e+44,5.648728895186471e-50,5.648728895186471e-44,1.6946186685559413e-44,5.648728895186471e-50
PSZ2 G032.77+19.69,265.1224844,8.7112379,5.915318,4.78475,,,,,1000.0,1.7206962567080988,5.310068648201193e+22,7.082177195118795e+44,3.51228158675269e-51,3.51228158675269e-45,1.053684476025807e-45,3.51228158675269e-51
PSZ2 G033.27-17.54,298.7166445,-7.6030832,2.428635,6.85451,,,,,1000.0,0.7064612846528746,2.180139524438771e+22,1.2143462427295203e+45,8.701870449443947e-50,8.701870449443948e-44,2.610561134833184e-44,8.701870449443947e-50
